"edition_id","editeur_id","isbn13","publication_date","num_pages","num_catalogue","langue_code","titre"
7223,2000,"9780765310453",2005-04-01,223,,en-US,
7224,728,"9780765311405",2005-10-01,385,,eng,
7225,2000,"9780765311719",2005-04-16,223,,eng,
7226,2000,"9780765311801",2006-11-28,320,,eng,
7227,1401,"9780765311856",2005-06-01,267,,eng,
7228,1401,"9780765311863",2004-10-01,304,,en-US,
7229,2000,"9780765312808",2006-05-30,315,,en-US,
7230,2000,"9780765312921",2006-08-22,524,,eng,
7231,2000,"9780765312938",2007-08-07,494,,en-US,
7232,1885,"9780765313188",2005-08-01,320,,en-US,
7233,1885,"9780765313195",2000-09-05,335,,en-US,
7234,2000,"9780765313409",2006-03-07,331,,eng,
7235,2000,"9780765314239",2007-06-26,299,,eng,
7236,2000,"9780765314932",2006-08-08,256,,eng,
7237,728,"9780765315083",2006-10-03,384,,eng,
7238,2000,"9780765316110",2006-11-28,352,,en-US,
7239,2000,"9780765316646",2006-10-31,320,,eng,
7240,2000,"9780765316929",2007-01-23,301,,en-US,
7241,2002,"9780765340214",2002-02-18,224,,eng,
7242,2000,"9780765341136",2004-02-01,512,,eng,
7243,727,"9780765341174",2001-09-17,341,,eng,
7244,727,"9780765341280",2012-03-27,416,,eng,
7245,728,"9780765341297",2005-11-29,368,,en-GB,
7246,1892,"9780765342409",2002-05-19,469,,eng,
7247,2000,"9780765342515",2002-09-16,256,,eng,
7248,2000,"9780765342522",2002-09-16,192,,eng,
7249,2000,"9780765342539",2002-09-16,320,,eng,
7250,2000,"9780765343116",2006-10-01,384,,en-US,
7251,2000,"9780765343260",2002-06-17,608,,eng,
7252,2000,"9780765344304",2004-06-01,736,,eng,
7253,2000,"9780765344724",2005-10-01,289,,en-US,
7254,2000,"9780765344953",2002-09-16,1296,,en-US,
7255,2003,"9780765344977",2003-02-17,352,,eng,
7256,2000,"9780765345011",2003-06-16,596,,eng,
7257,2002,"9780765345516",2005-03-01,769,,eng,
7258,1892,"9780765345707",2003-06-16,256,,en-US,
7259,2000,"9780765345905",2004-08-01,544,,eng,
7260,2002,"9780765345912",2005-11-01,560,,eng,
7261,2000,"9780765346520",2003-04-14,836,,eng,
7262,1999,"9780765347985",2004-09-01,212,,eng,
7263,2002,"9780765348210",2005-05-01,308,,eng,
7264,1892,"9780765348449",2004-01-05,464,,eng,
7265,2002,"9780765348753",2007-03-06,561,,en-US,
7266,2002,"9780765349118",2006-05-02,304,,en-US,
7267,2002,"9780765350503",2006-08-29,587,,eng,
7268,2000,"9780765350985",2006-06-27,404,,en-US,
7269,2002,"9780765352057",2006-05-02,309,,eng,
7270,1892,"9780765352392",2006-05-02,96,,eng,
7271,2003,"9780765353702",2006-08-29,426,,eng,
7272,2000,"9780765354952",2005-08-01,464,,eng,
7273,2000,"9780765356178",2006-10-03,368,,eng,
7274,1892,"9780765357663",2007-02-06,240,,eng,
7275,1717,"9780765600042",1998-05-21,240,,eng,
7276,214,"9780765804716",1980-01-01,677,,eng,
7277,1077,"9780766144736",2003-04-07,184,,eng,
7278,1077,"9780766184152",2004-03-05,144,,eng,
7279,1283,"9780766608283",2004-07-30,189,,en-GB,
7280,325,"9780767900317",1998-06-15,576,,eng,
7281,863,"9780767900959",1999-04-06,304,,en-US,
7282,863,"9780767901574",1998-06-15,432,,en-US,
7283,863,"9780767902359",1999-06-01,200,,eng,
7284,193,"9780767902519",1998-05-04,276,,eng,
7285,325,"9780767902526",1999-05-04,284,,eng,
7286,325,"9780767902809",1998-08-10,291,,en-US,
7287,325,"9780767903820",2000-06-28,304,,eng,
7288,325,"9780767903868",2001-05-15,335,,eng,
7289,325,"9780767904414",1999-09-01,372,,eng,
7290,327,"9780767904421",1999-09-01,351,,eng,
7291,325,"9780767904438",1999-09-01,225,,eng,
7292,325,"9780767904612",2002-02-12,240,,eng,
7293,1974,"9780767905107",2002-10-08,432,,eng,
7294,325,"9780767905206",2002-06-11,368,,eng,
7295,325,"9780767906289",2007-12-18,320,,en-US,
7296,325,"9780767906722",2005-10-11,757,,eng,
7297,325,"9780767906890",2003-09-09,288,,eng,
7298,1974,"9780767907439",2003-08-12,336,,en-US,
7299,325,"9780767907804",2002-06-11,358,,eng,
7300,325,"9780767907811",2003-05-27,368,,eng,
7301,325,"9780767908184",2004-09-14,544,,eng,
7302,863,"9780767908207",2001-10-09,224,,eng,
7303,325,"9780767909266",2002-09-10,240,,eng,
7304,325,"9780767910439",2004-09-14,256,,eng,
7305,325,"9780767911795",2005-12-27,784,,eng,
7306,325,"9780767912235",2003-05-27,438,,en-US,
7307,325,"9780767912242",2004-03-23,464,,en-US,
7308,325,"9780767912273",2005-03-01,352,,eng,
7309,411,"9780767914222",2003-04-08,288,,en-GB,
7310,325,"9780767915069",2002-12-03,55,,eng,
7311,325,"9780767915304",2004-06-08,272,,eng,
7312,325,"9780767915694",2004-05-11,384,,eng,
7313,325,"9780767915748",2004-04-13,304,,eng,
7314,88,"9780767916035",2006-09-12,222,,eng,
7315,325,"9780767916226",2003-10-28,144,,eng,
7316,325,"9780767916912",2006-05-09,368,,en-US,
7317,325,"9780767919371",2007-09-25,268,,en-US,
7318,1293,"9780767920094",2006-08-01,304,,eng,
7319,1973,"9780767920742",2006-02-14,192,,eng,
7320,1974,"9780767921695",2005-12-27,228,,en-US,
7321,863,"9780767921961",2006-09-05,276,,eng,
7322,1973,"9780767922081",2006-07-11,320,,eng,
7323,88,"9780767923064",2007-01-09,351,,eng,
7324,325,"9780767923224",2005-11-01,624,,eng,
7325,325,"9780767926034",2006-03-28,467,,eng,
7326,539,"9780768423488",2006-04-01,256,,eng,
7327,1781,"9780770422455",1989-08-01,288,,eng,
7328,1781,"9780770422479",1988-06-01,288,,eng,
7329,1780,"9780770429454",2005-10-04,368,,eng,
7330,1781,"9780770429911",2006-03-28,688,,eng,
7331,1227,"9780771008740",2006-09-19,368,,eng,
7332,1227,"9780771014178",2002-05-10,128,,eng,
7333,1228,"9780771065262",2008-11-19,368,,eng,
7334,630,"9780773491670",1992-01-01,140,,eng,
7335,1270,"9780778300854",2005-04-15,400,,eng,
7336,1270,"9780778320265",2004-02-23,240,,eng,
7337,1270,"9780778320890",2004-09-24,575,,eng,
7338,1270,"9780778321583",2005-02-22,240,,eng,
7339,1270,"9780778321712",2005-04-26,377,,eng,
7340,1270,"9780778322276",2006-01-28,360,,eng,
7341,1268,"9780778322733",2006-01-24,363,,eng,
7342,1270,"9780778322849",2006-02-28,280,,eng,
7343,1270,"9780778322948",2006-04-25,491,,eng,
7344,1270,"9780778322993",2006-05-30,568,,eng,
7345,1270,"9780778323563",2006-10-24,360,,eng,
7346,1270,"9780778324317",2007-02-27,282,,eng,
7347,1270,"9780778324782",2007-03-27,378,,eng,
7348,1705,"9780778801467",2006-09-14,606,,eng,
7349,1194,"9780781723053",1999-12-21,400,,eng,
7350,1194,"9780781731836",2002-12-16,1500,,eng,
7351,1978,"9780783502007",1999-05-24,108,,eng,
7352,1982,"9780783502502",1999-05-24,108,,eng,
7353,1978,"9780783548814",1999-05-24,64,,eng,
7354,1978,"9780783554518",1999-05-24,168,,eng,
7355,1978,"9780783554525",1999-05-24,192,,eng,
7356,1978,"9780783554556",1999-05-24,144,,eng,
7357,1978,"9780783554563",1999-05-24,144,,eng,
7358,1978,"9780783554570",1999-05-24,144,,eng,
7359,1978,"9780783554594",1999-09-01,144,,eng,
7360,1978,"9780783554617",1999-09-01,168,,eng,
7361,1222,"9780785100492",2007-01-10,216,,eng,
7362,1221,"9780785108115",2006-09-27,144,,eng,
7363,1221,"9780785110590",2003-01-01,128,,eng,
7364,1221,"9780785110675",2006-11-15,120,,eng,
7365,1223,"9780785113447",2004-04-01,144,,eng,
7366,1221,"9780785113454",2006-11-15,112,,eng,
7367,1221,"9780785113799",2006-12-06,144,,eng,
7368,1223,"9780785113881",2004-01-01,398,,eng,
7369,1221,"9780785114932",2005-05-11,144,,eng,
7370,1221,"9780785115311",2006-05-10,152,,eng,
7371,1223,"9780785115366",2005-01-01,136,,eng,
7372,1222,"9780785116349",2004-10-20,496,,eng,
7373,1221,"9780785116776",2007-06-27,152,,eng,
7374,1221,"9780785117599",2007-02-14,152,,eng,
7375,1221,"9780785117681",2006-06-07,144,,eng,
7376,1223,"9780785117759",2005-03-16,264,,eng,
7377,1221,"9780785118954",2006-07-19,120,,eng,
7378,1221,"9780785119272",2006-09-13,184,,eng,
7379,1223,"9780785120117",2005-11-23,256,,eng,
7380,1221,"9780785120193",2006-10-04,144,,eng,
7381,1221,"9780785121480",2006-10-04,344,,eng,
7382,1221,"9780785121947",2006-05-03,240,,eng,
7383,1221,"9780785122586",2007-02-14,160,,eng,
7384,1223,"9780785122784",2006-09-13,144,,eng,
7385,1221,"9780785123118",2006-08-02,248,,eng,
7386,1221,"9780785123262",2006-12-06,1096,,eng,
7387,1221,"9780785123712",2007-02-07,160,,eng,
7388,1221,"9780785124979",2007-03-21,176,,eng,
7389,1223,"9780785127222",2007-05-30,168,,eng,
7390,1221,"9780785127239",2007-07-18,168,,eng,
7391,1967,"9780785209829",2005-08-14,256,,eng,
7392,1323,"9780785218364",2006-09-12,221,,eng,
7393,1967,"9780785260059",2004-11-01,256,,en-US,
7394,887,"9780785260905",2005-09-10,256,,eng,
7395,887,"9780785260943",2005-06-05,208,,eng,
7396,1967,"9780785263708",2003-07-15,243,,eng,
7397,1967,"9780785263715",2004-10-11,246,,eng,
7398,1967,"9780785263784",1997-01-14,271,,eng,
7399,1323,"9780785264699",2005-04-05,243,,en-US,
7400,1967,"9780785265436",2001-12-16,224,,eng,
7401,1967,"9780785268833",2001-04-01,256,,eng,
7402,1968,"9780785282099",1994-12-31,239,,eng,
7403,2024,"9780785731238",1994-06-01,248,,spa,
7404,2024,"9780785735489",1994-04-01,297,,eng,
7405,2024,"9780785759379",1994-01-01,119,,eng,
7406,307,"9780785812142",2000-04-01,390,,eng,
7407,360,"9780785814535",2009-11-29,864,,eng,
7408,360,"9780785819110",2004-05-01,703,,eng,
7409,378,"9780785821083",2008-05-15,372,,eng,
7410,744,"9780785930730",2001-01-01,209,,fre,
7411,742,"9780785950103",1990-01-01,448,,spa,
7412,743,"9780785990239",2005-10-01,182,,fre,
7413,1542,"9780786000234",1994-06-01,446,,eng,
7414,1542,"9780786011896",2001-01-01,416,,eng,
7415,1542,"9780786014200",2003-01-01,380,,eng,
7416,1542,"9780786015412",2003-08-01,288,,eng,
7417,1542,"9780786016051",2004-01-01,384,,eng,
7418,1542,"9780786016068",2005-02-01,383,,eng,
7419,1542,"9780786016075",2006-02-01,384,,eng,
7420,271,"9780786160440",2007-03-01,10,,en-US,
7421,271,"9780786168477",2007-06-01,9,,eng,
7422,1089,"9780786169429",2006-04-01,3,,eng,
7423,271,"9780786174362",2006-05-01,6,,eng,
7424,271,"9780786176274",2005-11-01,5,,eng,
7425,271,"9780786177288",1997-01-01,356,,eng,
7426,271,"9780786177837",2005-10-01,10,,eng,
7427,271,"9780786178186",2006-02-01,0,,en-GB,
7428,271,"9780786179954",2005-10-01,10,,en-US,
7429,271,"9780786180301",1998-12-01,8,,eng,
7430,271,"9780786180400",1998-12-01,15,,eng,
7431,272,"9780786198382",2000-09-01,9,,eng,
7432,1972,"9780786222728",1999-11-12,424,,eng,
7433,1971,"9780786224692",2005-12-03,530,,eng,
7434,710,"9780786229987",2001-01-07,256,,eng,
7435,1972,"9780786282258",2006-01-06,483,,en-US,
7436,1971,"9780786282821",2006-04-12,238,,en-US,
7437,1230,"9780786407804",2001-04-30,321,,eng,
7438,549,"9780786500734",1995-02-01,282,,eng,
7439,1241,"9780786647972",2000-03-01,72,,eng,
7440,1731,"9780786702275",1995-04-25,280,,en-US,
7441,356,"9780786704545",1997-08-05,416,,eng,
7442,482,"9780786706310",1999-07-15,224,,eng,
7443,355,"9780786706686",1999-12-20,144,,eng,
7444,1731,"9780786710652",2002-09-20,512,,eng,
7445,356,"9780786711642",2003-04-07,242,,eng,
7446,482,"9780786712342",2003-11-11,320,,eng,
7447,356,"9780786712946",2003-12-14,128,,eng,
7448,1731,"9780786714001",2006-01-09,320,,en-US,
7449,1731,"9780786714681",2004-10-04,512,,eng,
7450,356,"9780786714827",2004-12-21,154,,eng,
7451,1731,"9780786714957",2005-02-15,498,,eng,
7452,356,"9780786715794",2006-09-14,535,,eng,
7453,482,"9780786718610",2006-12-26,280,,eng,
7454,1731,"9780786719051",2007-01-24,512,,en-US,
7455,1067,"9780786806430",2002-12-23,32,,eng,
7456,561,"9780786808380",2002-04-02,20,,eng,
7457,1151,"9780786809141",2005-04-26,32,,en-US,
7458,1005,"9780786809196",2006-04-01,268,,eng,
7459,1151,"9780786809288",2003-09-01,112,,en-US,
7460,1151,"9780786809295",2003-09-01,112,,eng,
7461,562,"9780786809301",2003-08-18,112,,en-US,
7462,1151,"9780786809318",2003-09-30,128,,en-US,
7463,562,"9780786809608",2005-09-01,283,,en-US,
7464,1151,"9780786809936",2004-10-01,112,,eng,
7465,1151,"9780786809943",2005-07-01,112,,en-US,
7466,562,"9780786809967",2005-09-01,287,,eng,
7467,1151,"9780786811052",1995-04-01,185,,eng,
7468,1151,"9780786812912",2002-09-01,48,,eng,
7469,1067,"9780786813858",1999-09-15,132,,eng,
7470,1151,"9780786815937",2004-09-01,262,,eng,
7471,1271,"9780786816156",2004-03-01,500,,eng,
7472,2139,"9780786817788",2004-04-05,24,,eng,
7473,561,"9780786818723",2003-11-01,10,,eng,
7474,1004,"9780786819119",2003-09-01,10,,eng,
7475,1003,"9780786837878",2006-07-15,557,,eng,
7476,560,"9780786838653",2006-03-01,375,,eng,
7477,1272,"9780786838943",2006-10-15,410,,en-US,
7478,561,"9780786845033",2003-02-01,24,,eng,
7479,1271,"9780786848690",2005-09-27,912,,en-US,
7480,1151,"9780786848935",2006-04-01,40,,eng,
7481,562,"9780786849079",2006-05-01,452,,eng,
7482,562,"9780786849604",2007-04-01,304,,en-US,
7483,561,"9780786849710",2006-09-01,12,,eng,
7484,561,"9780786849734",2006-09-01,20,,eng,
7485,561,"9780786851157",2004-04-01,16,,eng,
7486,562,"9780786851492",2005-04-20,267,,en-US,
7487,1151,"9780786851522",2006-08-08,234,,en-US,
7488,562,"9780786851966",2006-04-01,444,,eng,
7489,1151,"9780786852970",2005-05-15,304,,en-GB,
7490,562,"9780786855018",2004-09-06,96,,eng,
7491,1004,"9780786855032",2007-05-01,101,,en-US,
7492,562,"9780786855100",2006-02-20,32,,en-US,
7493,561,"9780786855377",2006-09-01,28,,eng,
7494,561,"9780786855384",2006-09-01,32,,eng,
7495,561,"9780786855391",2006-04-05,24,,eng,
7496,1271,"9780786856282",2005-05-03,309,,en-US,
7497,1003,"9780786856862",2006-04-01,279,,eng,
7498,558,"9780786863341",1997-11-21,192,,eng,
7499,559,"9780786864027",1998-05-01,192,,eng,
7500,1001,"9780786866588",2000-09-11,130,,eng,
7501,1003,"9780786867974",2001-11-14,374,,en-US,
7502,824,"9780786868698",2002-11-13,254,,eng,
7503,1272,"9780786868995",2002-12-18,576,,en-US,
7504,1272,"9780786881482",1995-06-16,43,,eng,
7505,824,"9780786884407",2001-08-15,768,,eng,
7506,824,"9780786885596",2000-03-15,256,,eng,
7507,1002,"9780786886326",2002-09-18,483,,eng,
7508,824,"9780786886814",2005-09-01,384,,eng,
7509,824,"9780786887071",2006-08-08,496,,eng,
7510,824,"9780786887170",2001-10-10,234,,en-US,
7511,824,"9780786888016",2004-10-06,176,,eng,
7512,1002,"9780786890439",2001-04-29,277,,eng,
7513,2138,"9780786890910",2006-01-01,176,,eng,
7514,824,"9780786891078",2000-01-01,130,,eng,
7515,824,"9780786893966",2007-04-01,532,,eng,
7516,2020,"9780786902064",2000-05-01,313,,eng,
7517,2022,"9780786904914",1996-05-01,339,,eng,
7518,2219,"9780786913145",1999-01-01,408,,eng,
7519,2219,"9780786914296",1999-08-01,476,,eng,
7520,2219,"9780786915163",2000-06-01,256,,en-US,
7521,2219,"9780786918089",2011-12-27,384,,eng,
7522,2219,"9780786918140",2001-03-01,397,,eng,
7523,2219,"9780786927005",2002-02-01,416,,eng,
7524,2219,"9780786928576",2002-08-01,352,,eng,
7525,2219,"9780786929207",2003-02-01,340,,eng,
7526,2219,"9780786929504",2003-03-01,610,,eng,
7527,2219,"9780786930678",2003-07-01,361,,en-US,
7528,2219,"9780786931378",2004-01-01,379,,en-US,
7529,2219,"9780786931583",2004-03-01,389,,eng,
7530,2219,"9780786931934",2004-05-01,335,,eng,
7531,2219,"9780786931965",2004-02-01,372,,eng,
7532,2219,"9780786932726",2004-05-01,191,,eng,
7533,2219,"9780786936694",2004-11-01,374,,eng,
7534,2219,"9780786937424",2005-07-01,336,,eng,
7535,2219,"9780786937707",2005-06-01,368,,eng,
7536,2219,"9780786937776",2005-12-01,343,,eng,
7537,2219,"9780786937790",2005-09-01,352,,eng,
7538,2219,"9780786938216",2006-02-07,374,,eng,
7539,2219,"9780786939183",2006-05-09,221,,eng,
7540,2219,"9780786940738",2006-09-12,373,,eng,
7541,2219,"9780786940752",2006-12-20,346,,eng,
7542,2219,"9780786941223",2006-07-11,306,,eng,
7543,1273,"9780786941643",2006-09-26,80,,eng,
7544,2219,"9780786942701",2007-05-08,306,,en-US,
7545,2219,"9780786942886",2007-05-08,345,,en-GB,
7546,2219,"9780786943333",2007-10-23,456,,eng,
7547,145,"9780787107123",1996-04-01,4,,en-US,
7548,1062,"9780787960759",2002-04-11,227,,eng,
7549,1062,"9780787967413",2003-04-11,432,,eng,
7550,1062,"9780787968335",2003-08-07,458,,en-US,
7551,1062,"9780787976286",2004-09-01,239,,eng,
7552,1062,"9780787976385",2006-02-01,224,,eng,
7553,1062,"9780787981297",2005-09-08,237,,en-US,
7554,1062,"9780787982379",2007-09-01,224,,en-GB,
7555,1521,"9780787983505",2004-12-01,50,,eng,
7556,1678,"9780788759895",1999-01-01,15,,eng,
7557,1679,"9780788789847",2001-07-23,16,,eng,
7558,2044,"9780789308849",2003-05-30,64,,en-GB,
7559,2044,"9780789313508",2005-09-20,320,,eng,
7560,567,"9780789410245",1996-07-01,32,,eng,
7561,567,"9780789420343",1997-09-01,63,,eng,
7562,573,"9780789422132",1997-09-15,64,,eng,
7563,565,"9780789430748",1998-09-21,64,,eng,
7564,565,"9780789458209",2000-06-14,64,,eng,
7565,565,"9780789460974",2000-06-14,64,,eng,
7566,565,"9780789479310",2001-09-19,12,,eng,
7567,566,"9780789488770",2003-02-15,36,,eng,
7568,567,"9780789493934",2002-10-01,256,,eng,
7569,383,"9780791056646",2000-12-31,176,,eng,
7570,383,"9780791059296",2001-12-31,147,,eng,
7571,383,"9780791063378",2002-06-15,258,,eng,
7572,383,"9780791071687",2002-12-19,258,,eng,
7573,384,"9780791074589",2004-01-01,136,,eng,
7574,383,"9780791075685",2003-09-01,126,,eng,
7575,383,"9780791077641",2004-06-30,98,,eng,
7576,1317,"9780792238935",1999-10-05,400,,eng,
7577,1318,"9780792241737",2005-12-27,80,,eng,
7578,1319,"9780792253143",2006-11-23,503,,eng,
7579,1317,"9780792269847",2003-04-01,256,,eng,
7580,1317,"9780792270324",2010-01-19,200,,eng,
7581,1319,"9780792272663",2005-05-01,204,,eng,
7582,1319,"9780792273639",2004-10-01,504,,eng,
7583,1319,"9780792274575",2004-11-01,320,,eng,
7584,148,"9780792734758",2005-02-01,13,,en-GB,
7585,271,"9780792737360",2014-04-01,2,,eng,
7586,835,"9780793536696",1995-12-01,200,,eng,
7587,2082,"9780794503291",2008-01-29,64,,eng,
7588,963,"9780795000379",2001-06-01,119,,eng,
7589,150,"9780800614287",1980-09-01,434,,eng,
7590,150,"9780800631284",1997-01-01,304,,eng,
7591,150,"9780800637149",2005-03-24,495,,eng,
7592,729,"9780800638184",2006-01-01,142,,en-US,
7593,714,"9780800730307",1992-03-01,255,,eng,
7594,713,"9780800783365",1976-01-01,172,,en-US,
7595,393,"9780800792985",2002-09-01,256,,eng,
7596,393,"9780800793616",2003-09-01,192,,eng,
7597,1925,"9780800809638",1973-06-01,224,,eng,
7598,1926,"9780800871864",1999-01-01,201,,eng,
7599,178,"9780801030147",2002-11-01,316,,en-US,
7600,449,"9780801435300",1998-09-01,233,,eng,
7601,449,"9780801489785",2005-02-24,337,,eng,
7602,1056,"9780801856686",1997-06-06,559,,eng,
7603,1056,"9780801868221",2001-11-06,376,,eng,
7604,1056,"9780801868542",2004-04-08,472,,grc,
7605,1056,"9780801870569",2002-04-17,627,,eng,
7606,1056,"9780801879845",2004-06-28,192,,eng,
7607,1056,"9780801881855",2005-08-15,928,,eng,
7608,1056,"9780801882678",2005-08-23,472,,eng,
7609,2221,"9780801882982",2005-09-08,320,,eng,
7610,1056,"9780801883941",2005-10-26,256,,eng,
7611,2067,"9780802043290",1998-05-30,498,,eng,
7612,810,"9780802130167",1994-01-13,154,,eng,
7613,810,"9780802130792",1994-01-12,160,,eng,
7614,810,"9780802131355",1994-01-13,146,,eng,
7615,810,"9780802131553",1994-01-18,128,,eng,
7616,810,"9780802131782",1994-01-06,318,,eng,
7617,810,"9780802131799",1994-01-13,240,,eng,
7618,815,"9780802132130",1994-01-11,240,,en-US,
7619,810,"9780802132758",1994-01-21,126,,eng,
7620,810,"9780802133113",1993-10-22,143,,eng,
7621,810,"9780802133298",1994-01-13,184,,eng,
7622,810,"9780802133304",1994-01-21,192,,eng,
7623,810,"9780802133311",1994-01-12,193,,eng,
7624,810,"9780802133908",1994-03-10,128,,eng,
7625,810,"9780802134103",1994-10-14,564,,eng,
7626,810,"9780802135223",1997-08-07,176,,eng,
7627,814,"9780802135582",1998-03-09,814,,eng,
7628,810,"9780802135780",1998-08-10,167,,eng,
7629,810,"9780802136183",1999-10-29,81,,eng,
7630,810,"9780802136688",2000-01-20,304,,eng,
7631,810,"9780802137784",2001-01-03,273,,eng,
7632,810,"9780802138255",2001-06-08,256,,eng,
7633,810,"9780802138293",2001-09-20,812,,eng,
7634,810,"9780802138880",2002-04-17,432,,eng,
7635,810,"9780802139702",2003-01-07,240,,en-US,
7636,810,"9780802140180",2004-01-26,289,,eng,
7637,810,"9780802141248",2004-04-22,560,,eng,
7638,810,"9780802141446",2004-06-29,400,,en-GB,
7639,811,"9780802141682",2004-08-31,344,,eng,
7640,810,"9780802141903",2005-02-07,306,,eng,
7641,816,"9780802141941",2005-07-11,80,,eng,
7642,810,"9780802142405",2006-01-06,194,,eng,
7643,810,"9780802142641",2006-04-13,452,,eng,
7644,810,"9780802142719",2006-08-15,200,,eng,
7645,810,"9780802142849",2006-09-01,356,,eng,
7646,810,"9780802143075",2007-05-10,144,,eng,
7647,810,"9780802150424",1994-01-12,398,,eng,
7648,810,"9780802150455",1994-03-28,188,,en-GB,
7649,810,"9780802150615",1994-01-13,165,,eng,
7650,810,"9780802151100",1994-01-13,105,,eng,
7651,810,"9780802151599",1994-03-23,362,,eng,
7652,810,"9780802151780",1994-01-13,316,,eng,
7653,810,"9780802151803",1994-01-12,506,,eng,
7654,810,"9780802151827",1994-01-13,348,,eng,
7655,1291,"9780802415318",2005-01-01,0,,eng,
7656,1291,"9780802417589",2004-09-01,24,,eng,
7657,1291,"9780802428554",1999-09-13,112,,eng,
7658,1291,"9780802431486",2005-09-01,224,,eng,
7659,1292,"9780802441416",1988-08-08,392,,eng,
7660,1291,"9780802449245",2006-02-01,336,,eng,
7661,1291,"9780802449269",1989-03-08,256,,eng,
7662,2158,"9780802713520",2000-09-01,352,,en-US,
7663,2158,"9780802714626",2005-10-01,192,,eng,
7664,279,"9780802715401",2006-10-17,58,,eng,
