oeuvre_id,titre,langue_code,genre_id,infos
6740,Does Anything Eat Wasps?: And 101 Other Unsettling  Witty Answers to Questions You Never Thought You Wanted to Ask,en-US,,
6741,The Speed of Trust: The One Thing that Changes Everything,eng,,
6742,Look Homeward  Angel,eng,,
6743,The Thirteenth Tale,eng,,
6744,Lincoln at Gettysburg: The Words That Remade America,eng,,
6745,Murder on the Yellow Brick Road (Toby Peters),eng,,"{""tome"":""2""}"
6746,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,eng,,
6747,Killer (Fearless),eng,,"{""tome"":""12""}"
6748,Like Shaking Hands with God: A Conversation About Writing,en-US,,
6749,When Night Falls,eng,,
6750,Two Brothers: The Lawman / The Gunslinger (Two Brothers #1-2),eng,,
6751,Inversions (Culture),eng,,"{""tome"":""6""}"
6752,Tears (Fearless),eng,,"{""tome"":""15""}"
6753,The Second Time Around,eng,,
6754,Nighttime Is My Time,eng,,
6755,The Wheel of Time: The Shamans of Mexico Their Thoughts About Life Death & the Universe,eng,,
6756,Bad (Fearless #13),en-GB,,
6757,The Inhuman Condition (Books of Blood),eng,,"{""tome"":""4""}"
6758,Star Trek Voyager Companion,eng,,
6759,Deck the Halls,eng,,
6760,Good in Bed (Cannie Shapiro),eng,,"{""tome"":""1""}"
6761,Music & Silence,eng,,
6762,Salem Falls,eng,,
6763,Perfect Match,eng,,
6764,Look to Windward (Culture),eng,,"{""tome"":""7""}"
6765,God Bless You  Dr. Kevorkian,eng,,
6766,Blink-182: Tales from Beneath Your Mom,eng,,
6767,Mercy,eng,,
6768,The Black Road (Diablo),eng,,"{""tome"":""2""}"
6769,The Kingdom of Shadow (Diablo),eng,,"{""tome"":""3""}"
6770,The Twentieth Wife (Taj Mahal Trilogy #1),en-US,,
6771,Into the Woods (De Beers),eng,,"{""tome"":""4""}"
6772,Black Cat (Gemini),eng,,"{""tome"":""2""}"
6773,Last Man Standing,eng,,
6774,Geisha of Gion,eng,,
6775,Songs of the Humpback Whale,eng,,
6776,March Upcountry (Empire of Man),eng,,"{""tome"":""1""}"
6777,Spirits White as Lightning (Bedlam's Bard #5),en-US,,
6778,Roughing It,eng,,
6779,The Shining,eng,,
6780,Wifey / Smart Women,eng,,
6781,The Vanished Man (Lincoln Rhyme #5),en-US,,
6782,Wild Things (Prowlers Book 1),eng,,
6783,One More For The Road,eng,,
6784,Double Dealer (CSI: Crime Scene Investigation #1),en-US,,
6785,Mount Vernon Love Story: A Novel of George and Martha Washington,eng,,
6786,Shooting Stars (Shooting Stars #1-4),en-US,,
6787,Joplin's Ghost,eng,,
6788,Alone (Fearless),eng,,"{""tome"":""22""}"
6789,Fear (Fearless),eng,,"{""tome"":""23""}"
6790,Shock Wave (Dirk Pitt),eng,,"{""tome"":""13""}"
6791,The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,en-US,,
6792,The Footprints of God,eng,,
6793,My Sister's Keeper,eng,,
6794,Vanishing Acts,eng,,
6795,The Will to Change: Men  Masculinity  and Love,eng,,
6796,Sex and the City: Kiss and Tell,en-US,,
6797,He Sees You When You're Sleeping,en-US,,
6798,From Sawdust to Stardust: The Biography of DeForest Kelley,eng,,
6799,Hidden Leaves (De Beers #5),en-US,,
6800,The Honourable Schoolboy,eng,,
6801,Changeling,eng,,
6802,The Dungeon 2 (Philip José Farmer's The Dungeon  Omnibus Volume 2: Valley of Thunder/Lake of Fire),eng,,
6803,Click  Clack  Moo: Cows That Type,eng,,
6804,Eight Black Horses (87th Precinct),eng,,"{""tome"":""38""}"
6805,Band of Brothers: E Company  506th Regiment  101st Airborne from Normandy to Hitler's Eagle's Nest,eng,,
6806,Pendulum: Leon Foucault and the Triumph of Science,eng,,
6807,The Price of Pleasure (Sutherland Brothers #2),en-US,,
6808,Fall on Your Knees,eng,,
6809,Goodnight Nobody,en-US,,
6810,Dead I Well May Be (Dead Trilogy),eng,,"{""tome"":""1""}"
6811,said the shotgun to the head.,en-US,,
6812,Birthright (Diablo: The Sin War),eng,,"{""tome"":""1""}"
6813,Scales of the Serpent (Diablo: The Sin War),eng,,"{""tome"":""2""}"
6814,Moon of the Spider (Diablo #4),en-US,,
6815,Paradise (Second Opportunities),eng,,"{""tome"":""1""}"
6816,The Best of Ray Bradbury,eng,,
6817,Macbeth,eng,,
6818,Romeo and Juliet,eng,,
6819,Postmortem (Kay Scarpetta),eng,,"{""tome"":""1""}"
6820,Dracula,eng,,
6821,Othello,eng,,
6822,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,eng,,
6823,The Sea Hunters (The Sea Hunters #1),en-US,,
6824,Underworld (Underworld),eng,,"{""tome"":""1""}"
6825,Underworld: Blood Enemy (Underworld),eng,,"{""tome"":""2""}"
6826,Yeah  I Said It,en-US,,
6827,King Lear,eng,,
6828,Twelfth Night,eng,,
6829,Macbeth,eng,,
6830,Othello,eng,,
6831,Richard III,eng,,
6832,Easy Prey (Lucas Davenport),eng,,"{""tome"":""11""}"
6833,Certain Prey (Lucas Davenport),eng,,"{""tome"":""10""}"
6834,We'll Meet Again,eng,,
6835,As You Like It,eng,,
6836,Henry V,eng,,
6837,King Lear,eng,,
6838,Twelfth Night,eng,,
6839,Henry IV  Part 1,eng,,
6840,Henry IV  Part 2,eng,,
6841,Angels & Demons (Robert Langdon),eng,,"{""tome"":""1""}"
6842,The Languages of Pao,en-GB,,
6843,The Count of Monte Cristo,eng,,
6844,The Scarlet Letter,eng,,
6845,Frankenstein  or the Modern Prometheus,eng,,
6846,A Tale of Two Cities,eng,,
6847,The Awakening and Selected Stories,eng,,
6848,My Antonia (Great Plains trilogy),eng,,"{""tome"":""3""}"
6849,The Time Machine,eng,,
6850,The Scarlet Pimpernel,en-US,,
6851,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,eng,,
6852,The Twelfth Card (Lincoln Rhyme #6),en-US,,
6853,Twisted: The Collected Short Stories,eng,,
6854,McCoy: The Provenance Of Shadows (Star Trek: Crucible),eng,,"{""tome"":""1""}"
6855,Spock: The Fire and the Rose (Star Trek: Crucible),eng,,"{""tome"":""2""}"
6856,Kirk: The Star to Every Wandering (Star Trek: Crucible),eng,,"{""tome"":""3""}"
6857,Three Little Secrets (MacLachlan Family),eng,,"{""tome"":""4""}"
6858,The Manolo Matrix (Codebreaker Trilogy),eng,,"{""tome"":""2""}"
6859,Never Go Home Again,eng,,
6860,Snake Eyes (CSI: Crime Scene Investigation #8),en-US,,
6861,The Tenth Circle,eng,,
6862,Nineteen Minutes,eng,,
6863,No Place Like Home,eng,,
6864,Watchtower (Chronicles of Tornor),eng,,"{""tome"":""1""}"
6865,The Hour of the Gate (Spellsinger),eng,,"{""tome"":""2""}"
6866,This Rough Magic (Heirs of Alexandria),eng,,"{""tome"":""2""}"
6867,Irish Girls Are Back in Town,eng,,
6868,Long Way Round: Chasing Shadows Across the World,en-US,,
6869,The Dead Yard (Michael Forsythe),eng,,"{""tome"":""2""}"
6870,Hot Springs (Earl Swagger),eng,,"{""tome"":""1""}"
6871,Pimsleur German Level 1 CD: [Lessons 1-30],eng,,
6872,LT's Theory of Pets,eng,,
6873,The Man in the Black Suit: 4 Dark Tales,eng,,
6874,Riding the Bullet,eng,,
6875,The Short Stories  Vol 3,eng,,
6876,The Unfortunate Tobacconist & Other Mysteries (Sherlock Holmes 1-6),eng,,
6877,Salem's Lot,en-US,,
6878,Salem's Lot,eng,,
6879,The Shining,eng,,
6880,The Shining,eng,,
6881,Stationary Bike,eng,,
6882,The Old Man and the Sea,eng,,
6883,A Farewell to Arms,eng,,
6884,The Sun Also Rises,eng,,
6885,Peter Pan,eng,,
6886,Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24),eng,,
6887,Diablo II Ultimate Strategy Guide,en-GB,,
6888,FINAL FANTASY X Official Strategy Guide,eng,,
6889,Zone of the Enders: The 2nd Runner Official Strategy Guide,eng,,
6890,Final Fantasy Origins - Official Strategy Guide,eng,,
6891,Grand Theft Auto: San Andreas Official Strategy Guide,eng,,
6892,World of Warcraft Atlas,eng,,
6893,Killer 7 Official Strategy Guide,eng,,
6894,Juiced Official Strategy Guide,eng,,
6895,Dragon Quest VIII: Journey of the Cursed King Official Strategy Guide,eng,,
6896,Castlevania: Curse of Darkness Official Strategy Guide,eng,,
6897,Sir Gawain and the Green Knight,eng,,
6898,Sir Gawain And The Green Knight,eng,,
6899,Dracula,eng,,
6900,The Philosophy of Antonio Negri  Volume One: Resistance in Practice,eng,,
6901,Zizek: A Critical Introduction,eng,,
6902,Political Philosophy: A Beginner's Guide for Students and Politicians,eng,,
6903,Conversations with Žižek,eng,,
6904,Political Philosophy: A Beginners' Guide for Students and Politicians,eng,,
6905,It's Only a Movie  Ingrid: Encounters on and Off Screen,eng,,
6906,The Fall of Hyperion (Hyperion Cantos),eng,,"{""tome"":""2""}"
6907,The Servants of Twilight,eng,,
6908,The Brotherhood of the Rose (Mortalis),eng,,"{""tome"":""1""}"
6909,The Fraternity of the Stone (Mortalis),eng,,"{""tome"":""2""}"
6910,The Cat Who Played Post Office (Cat Who...),eng,,"{""tome"":""6""}"
6911,The Cat Who Knew Shakespeare (Cat Who...),eng,,"{""tome"":""7""}"
6912,Left Foot Forward: A Year in the Life of a Journeyman Footballer,eng,,
6913,Never Far From Nowhere,eng,,
6914,Sweet Rosie O'Grady,eng,,
6915,Mixed Doubles,en-GB,,
6916,Head Over Heels,en-US,,
6917,American Gods (American Gods),eng,,"{""tome"":""1""}"
6918,Millie's Fling,en-GB,,
6919,Roses Are Red (Alex Cross),eng,,"{""tome"":""6""}"
6920,Deep Waters (Cetin Ikmen),eng,,"{""tome"":""4""}"
6921,Open House,en-US,,
6922,Two's Company,eng,,
6923,Solo,eng,,
6924,Hard Eight (Stephanie Plum),eng,,"{""tome"":""8""}"
6925,To the Nines (Stephanie Plum),eng,,"{""tome"":""9""}"
6926,Shades of Murder (Mitchell and Markby Village),eng,,"{""tome"":""13""}"
6927,Kiss,eng,,
6928,Sheer Mischief,eng,,
6929,The Waste Lands (The Dark Tower),eng,,"{""tome"":""3""}"
6930,A Son of the Circus,eng,,
6931,The Private Parts of Women,eng,,
6932,Three Stories and a Reflection,eng,,
6933,Easy Riders  Raging Bulls: How the Sex-Drugs-And-Rock-'N'-Roll Generation Saved Hollywood,eng,,
6934,Harry Potter and the Goblet of Fire (Harry Potter),eng,,"{""tome"":""4""}"
6935,Snow Falling On Cedars,eng,,
6936,Turtle Diary,eng,,
6937,A Friend of the Earth,eng,,
6938,How it Ended,eng,,
6939,Brightness Falls,eng,,
6940,Pastoralia,eng,,
6941,Pilgermann,en-GB,,
6942,Riddley Walker,eng,,
6943,The Little Friend,eng,,
6944,A Magic Crystal? (Marvin Redpost),eng,,
6945,The Botany of Desire: A Plant's Eye View of the World,en-US,,
6946,The Story of Mr Sommer,eng,,
6947,Super Fast Out of Control,eng,,
6948,Wayside School Gets A Little Stranger (Wayside School),eng,,"{""tome"":""3""}"
6949,Sideways Arithmetic from Wayside School (Wayside School #2.5),eng,,
6950,More Sideways Arithmetic from Wayside School (Wayside School #2.6),eng,,
6951,Sideways Stories from Wayside School (Wayside School),eng,,"{""tome"":""1""}"
6952,Harry Potter and the Prisoner of Azkaban (Harry Potter),eng,,"{""tome"":""3""}"
6953,The Little Friend,eng,,
6954,Old School,eng,,
6955,Harry Potter and the Half-Blood Prince (Harry Potter),eng,,"{""tome"":""6""}"
6956,Romeo & Juliet,eng,,
6957,How to Develop Self-Confidence and Influence People by Public Speaking,eng,,
6958,How to Stop Worrying and Start Living,eng,,
6959,How to Win Friends and Influence People,en-US,,
6960,Transform Your Life: A step-by-step programme for change,eng,,
6961,The Switch,eng,,
6962,The Dive from Clausen's Pier,eng,,
6963,Portrait in Death (In Death #16),en-US,,
6964,Drina Dances in Paris,eng,,
6965,Drina Dances in Madeira,eng,,
6966,Drina Dances in Switzerland,eng,,
6967,Drina Goes on Tour,eng,,
6968,Drina Ballerina,eng,,
6969,Drina Dances in Italy,eng,,
6970,Roald Dahl: The Storyteller (Famous Lives),eng,,
6971,Brand New Justice: How Branding Places and Products Can Help the Developing World,en-US,,
6972,Boudicca: The Warrior Queen,en-US,,
6973,The Death and Life of Sylvia Plath,eng,,
6974,Ulysses Found,eng,,
6975,The Story of Philosophy: A Concise Introduction to the World's Greatest Thinkers and Their Ideas,eng,,
6976,20 000 Leagues Under the Sea,eng,,
6977,The Physician (Cole Family Trilogy),eng,,"{""tome"":""1""}"
6978,Red Phoenix,en-US,,
6979,Skeleton Crew,eng,,
6980,The Oak Apple (Morland Dynasty),eng,,"{""tome"":""4""}"
6981,The Long Shadow (The Morland Dynasty),eng,,"{""tome"":""6""}"
6982,The Maiden (The Morland Dynasty),eng,,"{""tome"":""8""}"
6983,The Flood-Tide (Morland Dynasty),eng,,"{""tome"":""9""}"
6984,The Tangled Thread (Morland Dynasty),eng,,"{""tome"":""10""}"
6985,The Emperor (The Morland Dynasty),eng,,"{""tome"":""11""}"
6986,Bizarre World,eng,,
6987,Different Seasons,eng,,
6988,The Calvin And Hobbes:  Tenth Anniversary Book,eng,,
6989,The Talbot Odyssey,eng,,
6990,Spencerville,eng,,
6991,Waiting Sands,eng,,
6992,The Dream Kingdom (The Morland Dynasty),eng,,"{""tome"":""26""}"
6993,The White Road (Morland Dynasty),eng,,"{""tome"":""28""}"
6994,The Shrouded Walls,eng,,
6995,The Five People You Meet in Heaven,eng,,
6996,Lullaby Town (Elvis Cole),eng,,"{""tome"":""3""}"
6997,Out on the Cutting Edge (Matthew Scudder),eng,,"{""tome"":""7""}"
6998,Lay Down My Sword And Shield (Hackberry Holland),eng,,"{""tome"":""1""}"
6999,The Road to Jerusalem (The Knight Templar),eng,,"{""tome"":""1""}"
7000,The Final Detail (Myron Bolitar),eng,,"{""tome"":""6""}"
7001,Darkest Fear (Myron Bolitar),eng,,"{""tome"":""7""}"
7002,The Choirboys,eng,,
7003,The Dain Curse,eng,,
7004,Red Harvest,eng,,
7005,The Pusher (87th Precinct),eng,,"{""tome"":""3""}"
7006,The Bourne Ultimatum (Jason Bourne),eng,,"{""tome"":""3""}"
7007,The Icarus Agenda,eng,,
7008,Trevayne,en-GB,,
7009,The Matlock Paper,eng,,
7010,The Postman Always Rings Twice,eng,,
7011,Do Androids Dream Of Electric Sheep?,en-US,,
7012,The Bourne Identity (Jason Bourne),eng,,"{""tome"":""1""}"
7013,Tara Road,eng,,
7014,The Maltese Falcon,eng,,
7015,The Copper Beech,eng,,
7016,Evening Class,en-GB,,
7017,The Glass Lake,eng,,
7018,The Iliad,eng,,
7019,More Milly Molly Mandy,eng,,
7020,Treasure Island,eng,,
7021,Heidi (Heidi #1-2),eng,,
7022,I Blink: And Other Questions About My Body,eng,,
7023,The Sun Rises: and Other Questions About Time and Seasons,eng,,
7024,Eden in the East: The Drowned Continent of Southeast Asia,eng,,
7025,Arthur and the Lost Kingdoms,eng,,
7026,Maya,eng,,
7027,Consider the Lilies,eng,,
7028,My Favorite Year: A Collection of Football Writing,eng,,
7029,Mouse or Rat?: Translation as Negotiation,eng,,
7030,The Decline and Fall of the Roman Empire,eng,,
7031,The Shadow of the Wind,eng,,
7032,The Orange Girl,eng,,
7033,The Age Of Shakespeare,eng,,
7034,The Shadow of the Wind (The Cemetery of Forgotten Books),eng,,"{""tome"":""1""}"
7035,Razor's Edge: The Unofficial History of the Falklands War,eng,,
7036,The Jester,eng,,
7037,Atlantic Shift,eng,,
7038,Full Speed (Full),eng,,"{""tome"":""3""}"
7039,Falling for You,eng,,
7040,Last Rights (Francis Hancock),eng,,"{""tome"":""1""}"
7041,After the Mourning (Francis Hancock),eng,,"{""tome"":""2""}"
7042,A Friar's Bloodfeud (Knights Templar),eng,,"{""tome"":""20""}"
7043,Death Ship of Dartmouth (Knights Templar),eng,,"{""tome"":""21""}"
7044,Mansfield Park,eng,,
7045,In Conquest Born (In Conquest Born),eng,,"{""tome"":""1""}"
7046,Take a Thief (Valdemar),eng,,"{""tome"":""25""}"
7047,The Serpent's Shadow (Elemental Masters #1),en-US,,
7048,Sorcery Rising (Fool's Gold #1),en-US,,
7049,Exile's Honor (Heralds of Valdemar #6),en-US,,
7050,Joust (Dragon Jousters),eng,,"{""tome"":""1""}"
7051,The War of the Flowers,eng,,
7052,Exile's Valor (Heralds of Valdemar #7),en-GB,,
7053,Alta (Dragon Jousters #2),en-US,,
7054,Shadowmarch (Shadowmarch),eng,,"{""tome"":""1""}"
7055,Phoenix and Ashes (Elemental Masters),eng,,"{""tome"":""3""}"
7056,Stone of Farewell (Memory  Sorrow  and Thorn),eng,,"{""tome"":""2""}"
7057,To Green Angel Tower (Memory  Sorrow  and Thorn),eng,,"{""tome"":""3""}"
7058,Black Sun Rising (The Coldfire Trilogy #1),en-US,,
7059,When True Night Falls (The Coldfire Trilogy #2),en-US,,
7060,Crown of Shadows (The Coldfire Trilogy #3),en-US,,
7061,Crossroads and Other Tales of Valdemar (Tales of Valdemar),eng,,"{""tome"":""3""}"
7062,Sanctuary (Dragon Jousters),eng,,"{""tome"":""3""}"
7063,Regeneration (Species Imperative #3),en-US,,
7064,Shadowplay (Shadowmarch),eng,,"{""tome"":""2""}"
7065,Shadowmarch (Shadowmarch),eng,,"{""tome"":""1""}"
7066,The Sword of Angels (The Bronze Knight #3),en-US,,
7067,The Wizard of London (Elemental Masters #4),en-US,,
7068,Fantasy Gone Wrong,eng,,
7069,Aerie (Dragon Jousters #4),en-US,,
7070,Time Twisters,eng,,
7071,Crown of Stars (Crown of Stars),eng,,"{""tome"":""7""}"
7072,Feast of Souls (The Magister Trilogy #1),en-US,,
7073,The DC Comics Encyclopedia,eng,,
7074,Star Wars: Episode III - Revenge of the Sith: The Visual Dictionary,eng,,
7075,Star Wars:  Revenge of the Sith Incredible Cross-Sections,eng,,
7076,A Faith Like Mine,eng,,
7077,Star Wars Complete Locations,eng,,
7078,Australia,eng,,
7079,Animal: The Definitive Visual Guide to the World's Wildlife,eng,,
7080,Star Wars: The Complete Visual Dictionary,eng,,
7081,You Can Draw: Star Wars,eng,,
7082,The Marvel Encyclopedia,eng,,
7083,Star Wars: The Ultimate Visual Guide,eng,,
7084,Read for Your Life: 11 Ways to Better Yourself Through Books,eng,,
7085,Peach Cobbler Murder (Hannah Swensen),eng,,"{""tome"":""7""}"
7086,Cherry Cheesecake Murder (Hannah Swensen),eng,,"{""tome"":""8""}"
7087,Sugar Cookie Murder (Hannah Swensen),eng,,"{""tome"":""6""}"
7088,When Somebody Loves You Back (Soulmates Dissipate #6),en-US,,
7089,Bad Boys In Black Tie (Watson Brothers),eng,,"{""tome"":""3""}"
7090,Key Lime Pie Murder (Hannah Swensen),eng,,"{""tome"":""9""}"
7091,The Man Who Loved Jane Austen (The Man Who Loved Jane Austen),eng,,"{""tome"":""1""}"
7092,Beach Blanket Bad Boys,eng,,
7093,Destiny's Daughters,eng,,
7094,Chocolate Chip Cookie Murder (Hannah Swensen),eng,,"{""tome"":""1""}"
7095,You Don't Know Jack (NY Girlfriends #2),en-US,,
7096,Lemon Meringue Pie Murder (Hannah Swensen),eng,,"{""tome"":""4""}"
7097,Corvette: Fifty Years,eng,,
7098,The Sling and the Stone: On War in the 21st Century,eng,,
7099,Jimmy Stewart: Bomber Pilot,eng,,
7100,The John Deere Two-Cylinder Tractor Encyclopedia: The Complete Model-by-Model History,eng,,
7101,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages),eng,,"{""tome"":""6""}"
7102,The Conquest of Gaul,eng,,
7103,Hannibal,eng,,
7104,1 000 Places to See Before You Die,eng,,
7105,What to Expect the First Year (What to Expect),eng,,
7106,Qué Se Puede Esperar Cuando Se Está Esperando,spa,,
7107,How to Spell Like a Champ,eng,,
7108,Baby's Alphabet,eng,,
7109,It's Winter,eng,,
7110,The Brave Women of the Gulf Wars: Operation Desert Storm and Operation Iraqi Freedom,eng,,
7111,The Statue of Liberty (Symbols of America),eng,,
7112,The American Flag (Symbols of America),eng,,
7113,The Star-Spangled Banner (Symbols of America),eng,,
7114,The White House (Symbols of America),eng,,
7115,The Liberty Bell (Symbols of America),eng,,
7116,The Bone Collector's Son,eng,,
7117,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,eng,,
7118,Your First Year in Network Marketing: Overcome Your Fears  Experience Success  and Achieve Your Dreams!,eng,,
7119,Medal of Honor: Rising Sun (Prima's Official Strategy Guide),eng,,
