edition_id,editeur_id,isbn13,publication_date,num_pages,num_catalogue,langue_code,titre,infos
9124,2137,9781421501680,2005-10-10,195,,eng,Death Note  Vol. 1: Boredom (Death Note),
9125,2137,9781421501697,2005-11-01,197,,eng,Death Note  Vol. 2: Confluence (Death Note),
9126,2137,9781421501703,2006-01-03,200,,eng,Death Note  Vol. 3: Hard Run (Death Note),
9127,2137,9781421501758,2006-01-10,200,,eng,Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist),
9128,2137,9781421502229,2006-01-10,240,,eng,Fullmetal Alchemist: The Abducted Alchemist (Fullmetal Alchemist),
9129,2137,9781421502717,2006-02-07,208,,eng,Bleach  Volume 11,
9130,2137,9781421502793,2006-02-14,208,,en-US,Maison Ikkoku  Volume 15 (Maison Ikkoku #15),
9131,2136,9781421502953,2006-04-04,208,,en-US,Video Girl Ai  Vol. 15: Len's Story,
9132,2137,9781421503196,2006-03-21,200,,eng,Fullmetal Alchemist  Vol. 6 (Fullmetal Alchemist),
9133,2137,9781421503318,2006-03-07,204,,eng,Death Note  Vol. 4: Love (Death Note),
9134,2137,9781421503547,2006-08-01,208,,eng,Beauty is the Beast  Vol. 4,
9135,2137,9781421504032,2006-04-04,208,,eng,Bleach  Volume 12,
9136,2137,9781421504339,2006-06-13,208,,eng,Battle Angel Alita - Last Order : Guilty Angel  Vol. 07,
9137,2137,9781421504599,2006-07-18,192,,eng,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist),
9138,2137,9781421504605,2006-09-19,192,,eng,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist),
9139,2137,9781421504612,2006-11-21,200,,eng,Fullmetal Alchemist  Vol. 10,
9140,2136,9781421505053,2006-05-01,182,,eng,Ranma 1/2  Vol. 34 (Ranma ½ (US 2nd)),
9141,2137,9781421505060,2006-08-08,208,,eng,Ranma 1/2  Vol. 35 (Ranma ½ (US 2nd)),
9142,2136,9781421505077,2006-11-01,182,,eng,Ranma 1/2  Vol. 36 (Ranma ½ (US 2nd)),
9143,2136,9781421505398,2006-09-12,208,,eng,From Far Away  Vol. 12,
9144,2136,9781421505404,2006-11-14,208,,eng,From Far Away  Vol. 13,
9145,2136,9781421505411,2007-01-09,208,,eng,From Far Away  Vol. 14,
9146,2137,9781421505473,2006-09-12,208,,eng,Kare First Love  Vol. 9 (Kare First Love),
9147,2137,9781421505480,2006-12-12,208,,eng,Kare First Love  Vol. 10 (Kare First Love),
9148,2137,9781421505565,2006-09-12,191,,eng,Red River  Vol. 14 (Red River),
9149,2136,9781421505572,2006-11-01,191,,eng,Red River  Vol. 15 (Red River),
9150,2136,9781421505589,2007-01-01,191,,eng,Red River  Vol. 16 (Red River),
9151,2136,9781421505602,2006-08-01,175,,en-US,Sensual Phrase  Vol. 15,
9152,2136,9781421505626,2006-12-01,208,,en-US,Sensual Phrase  Vol. 17,
9153,2137,9781421506111,2006-06-06,208,,eng,Bleach  Volume 13,
9154,2137,9781421506128,2006-08-01,208,,eng,Bleach  Volume 14,
9155,2137,9781421506135,2006-10-03,208,,eng,Bleach  Volume 15,
9156,2137,9781421506142,2006-12-05,208,,eng,Bleach  Volume 16,
9157,2137,9781421506265,2006-05-02,201,,eng,Death Note  Vol. 5: Whiteout (Death Note),
9158,2137,9781421506272,2006-07-05,215,,eng,Death Note  Vol. 6: Give-and-Take (Death Note),
9159,2137,9781421506289,2006-09-05,211,,eng,Death Note  Vol. 7: Zero (Death Note),
9160,2137,9781421506296,2006-11-07,201,,eng,Death Note  Vol. 8: Target (Death Note),
9161,2137,9781421506302,2007-01-02,193,,eng,Death Note  Vol. 9: Contact (Death Note),
9162,2137,9781421506418,2006-07-05,205,,eng,Hikaru no Go  Vol. 7: The Young Lions Tournament (Hikaru no Go),
9163,2137,9781421506425,2006-11-07,205,,eng,Hikaru no Go  Vol. 8: The Pro Test Preliminaries: Day Four (Hikaru no Go),
9164,2136,9781421506531,2006-06-06,208,,eng,JoJo's Bizarre Adventure  Vol. 4 (Stardust Crusaders),
9165,2136,9781421506548,2006-09-05,208,,eng,JoJo's Bizarre Adventure  Vol. 5 (Stardust Crusaders),
9166,2136,9781421506555,2006-12-05,208,,eng,JoJo's Bizarre Adventure  Vol. 6 (Stardust Crusaders),
9167,2137,9781421506746,2006-06-06,192,,eng,Rurouni Kenshin  Volume 27,
9168,2137,9781421507194,2006-09-12,208,,en-US,Yakitate!! Japan  Volume 1,
9169,2137,9781421507200,2006-11-14,208,,eng,Yakitate!! Japan  Volume 2,
9170,2137,9781421507217,2007-01-09,208,,eng,Yakitate!! Japan  Volume 3,
9171,2137,9781421507224,2006-08-08,190,,en-US,The Drifting Classroom  Vol. 1,
9172,2137,9781421507231,2006-10-10,188,,en-US,The Drifting Classroom  Vol. 2 (Drifting Classroom),
9173,2137,9781421507668,2006-10-17,96,,eng,The Art of Fullmetal Alchemist: The Anime,
9174,2137,9781421508382,2007-01-16,192,,eng,Fullmetal Alchemist  Vol. 11 (Fullmetal Alchemist),
9175,2137,9781421508399,2007-03-20,192,,eng,Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist),
9176,2137,9781421508504,2007-02-13,200,,eng,Train_man  Volume 3 (Train_man),
9177,2137,9781421508658,2006-12-12,208,,eng,Battle Angel Alita - Last Order : Angel's Vision  Vol. 08,
9178,2137,9781421509211,2007-03-13,208,,en-US,Yakitate!! Japan  Volume 4,
9179,2137,9781421509228,2007-05-08,208,,en-US,Yakitate!! Japan  Volume 5,
9180,2137,9781421509235,2007-07-10,185,,eng,Yakitate!! Japan  Volume 6,
9181,2137,9781421509242,2007-09-11,185,,eng,Yakitate!! Japan  Volume 7,
9182,2137,9781421509563,2007-02-20,192,,en-US,The Drifting Classroom  Vol. 4 (Drifting Classroom),
9183,2137,9781421509570,2007-04-17,192,,en-US,The Drifting Classroom  Vol. 5 (Drifting Classroom),
9184,2137,9781421509587,2007-06-19,192,,en-US,The Drifting Classroom  Vol. 6 (The Drifting Classroom),
9185,2137,9781421509594,2007-08-21,192,,en-GB,The Drifting Classroom  Vol. 7 (The Drifting Classroom),
9186,2137,9781421509976,2007-04-10,189,,eng,Red River  Vol. 17 (Red River),
9187,2137,9781421510415,2007-02-06,208,,eng,Bleach  Volume 17,
9188,2137,9781421510422,2007-04-03,208,,eng,Bleach  Volume 18,
9189,2137,9781421510439,2007-06-05,216,,eng,Bleach  Volume 19,
9190,2137,9781421510446,2007-08-07,216,,eng,Bleach  Volume 20,
9191,2137,9781421510668,2007-04-03,207,,eng,Hikaru no Go  Vol. 9: The Pro Test Begins (Hikaru no Go),
9192,2137,9781421510675,2007-08-07,203,,eng,Hikaru no Go  Vol. 10: Lifeline (Hikaru no Go),
9193,2136,9781421510781,2007-04-03,208,,eng,JoJo's Bizarre Adventure  Vol. 7 (Stardust Crusaders),
9194,2136,9781421510798,2007-08-07,208,,eng,JoJo's Bizarre Adventure  Vol. 8 (Stardust Crusaders),
9195,2137,9781421511559,2007-03-06,188,,eng,Death Note  Vol. 10: Deletion (Death Note),
9196,2137,9781421513683,2007-08-07,192,,eng,Pretty Face  Vol. 1,
9197,2137,9781421513799,2007-08-14,192,,eng,Fullmetal Alchemist  Vol. 14 (Fullmetal Alchemist),
9198,2137,9781421513942,2007-07-17,196,,eng,Ghost in the Shell 2: Innocence: After The Long Goodbye,
9199,3,9781421808321,2005-07-01,387,,eng,Nineteen Eighty-Four,
9200,561,9781423100188,2006-06-01,135,,en-US,The Coming Storm (Pirates of the Caribbean: Jack Sparrow #1),
9201,561,9781423100195,2006-06-01,123,,eng,The Siren Song (Pirates of the Caribbean: Jack Sparrow),
9202,561,9781423100201,2006-08-01,119,,eng,The Pirate Chase (Pirates of the Caribbean: Jack Sparrow),
9203,561,9781423100614,2006-10-01,122,,en-US,The Sword of Cortés (Pirates of the Caribbean: Jack Sparrow #4),
9204,1272,9781423101451,2007-05-05,312,,eng,The Titan's Curse (Percy Jackson and the Olympians),
9205,561,9781423101680,2006-12-01,144,,eng,The Age of Bronze (Pirates of the Caribbean: Jack Sparrow),
9206,560,9781423103349,2007-04-01,280,,eng,The Sea of Monsters (Percy Jackson and the Olympians),
9207,318,9781423319528,2007-02-28,5,,eng,Echo Burning (Jack Reacher),
9208,318,9781423319610,2007-04-28,6,,en-US,The Enemy (Jack Reacher #8),
9209,318,9781423323235,2006-06-25,15,,eng,The Poet (Jack McEvoy #1; Harry Bosch Universe),
9210,318,9781423323259,2006-11-25,12,,eng,The Black Echo (Harry Bosch #1; Harry Bosch Universe),
9211,318,9781423323389,2006-11-28,13,,eng,Trunk Music (Harry Bosch #5; Harry Bosch Universe),
9212,318,9781423330417,2007-02-25,473,,eng,Relic (Pendergast),
9213,771,9781423600763,2006-09-01,192,,en-US,Surfer's Code: Twelve Simple Lessons For Riding Through Life,
9214,770,9781423601746,2007-04-05,240,,eng,Kokopelli: The Magic  Mirth  and Mischief of an Ancient Symbol,
9215,1077,9781425462215,2005-12-08,48,,eng,The Unknown Masterpiece,
9216,153,9781425910396,2006-02-14,272,,eng,The Trouble with the Pears: An Intimate Portrait of Erzsebet Bathory,
9217,259,9781426423703,2008-05-29,232,,en-US,The Adventures of Sally,
9218,1992,9781427802118,2007-06-01,192,,eng,Sgt. Frog  Vol. 13 (Sgt. Frog),
9219,596,9781550023923,2002-10-01,394,,eng,No Cherubs for Melanie,
9220,610,9781550225402,2002-09-01,450,,en-US,Bite Me!: An Unofficial Guide to the World of Buffy the Vampire Slayer,
9221,94,9781550373967,1995-02-01,33,,eng,From Far Away,
9222,1375,9781550546002,2007-02-19,220,,en-GB,Why I Hate Canadians,
9223,581,9781550548181,2003-05-01,152,,en-US,City of Glass: Douglas Coupland's Vancouver,
9224,580,9781550549171,2002-07-01,144,,en-US,Souvenir of Canada,
9225,1631,9781550821086,1994-10-01,372,,eng,Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf,
9226,323,9781551111728,2000-11-07,455,,eng,Lord Jim,
9227,323,9781551112237,2000-09-13,356,,eng,Alice's Adventures in Wonderland,
9228,323,9781551114125,2005-09-26,242,,eng,The Governess; or  The Little Female Academy,
9229,323,9781551116440,2006-04-20,696,,eng,The Woman in White,
9230,323,9781551117225,2006-01-10,300,,eng,"The Hound of the Baskervilles: Another Adventure of Sherlock Holmes  with ""the Adventure of the Speckled Band""",
9231,120,9781551521916,2005-09-01,225,,en-US,Patience & Sarah,
9232,1269,9781551660950,1996-01-01,297,,eng,A Secret Splendor,
9233,1268,9781551665313,1999-09-24,304,,eng,Tiger Prince,
9234,1268,9781551665719,2000-08-25,384,,eng,Shadows At Sunset,
9235,1268,9781551666013,2000-05-25,304,,eng,Tomorrow's Promise,
9236,1268,9781551666723,2003-02-21,240,,eng,The Thrill of Victory,
9237,1268,9781551667935,2001-02-22,240,,en-US,The Devil's Own (Hellraiser #2),
9238,1268,9781551668512,2001-11-23,256,,eng,The Wedding Night,
9239,1268,9781551668659,2001-10-25,248,,eng,Getting Rid of Bradley,
9240,1268,9781551669045,2002-04-24,256,,eng,Warrior (MacKenzie-Blackthorn),
9241,1268,9781551669519,2002-10-25,256,,eng,What The Lady Wants,
9242,128,9781553100669,2004-04-30,157,,eng,Dancing On Air,
9243,1078,9781553377528,2005-09-01,32,,eng,Suki's Kimono,
9244,580,9781553650430,2004-05-10,144,,eng,Souvenir of Canada 2,
9245,581,9781553651529,2005-08-04,176,,eng,Terry: Terry Fox and His Marathon of Hope,
9246,456,9781555176808,2003-04-22,277,,eng,Huck Finn and Tom Sawyer Among the Indians,
9247,1062,9781555424435,1992-05-26,304,,eng,Organizational Architecture: Designs for Changing Organizations,
9248,1369,9781555533076,1997-04-17,160,,eng,Louisa May Alcott on Race  Sex  and Slavery,
9249,683,9781555600389,1987-10-01,321,,eng,The Price of Glory (Saga of the Gray Death Legion),
9250,684,9781555603137,1997-06-01,152,,eng,The Blood Wood (Earthdawn 6113),
9251,72,9781555834531,1998-07-01,309,,eng,Hood,
9252,72,9781555837235,2006-12-29,240,,eng,Stir-Fry,
9253,746,9781555916220,2007-07-01,112,,en-US,The Gonzo Way: A Celebration of Dr. Hunter S. Thompson,
9254,799,9781555973032,2000-05-01,85,,eng,Some Ether,
9255,799,9781555974329,2005-10-01,96,,eng,American Sublime: Poems,
9256,1365,9781556432460,1997-09-04,240,,eng,Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release,
9257,1365,9781556434242,2002-09-05,400,,eng,The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,
9258,1365,9781556434303,2002-11-05,784,,en-US,Healing With Whole Foods: Asian Traditions and Modern Nutrition,
9259,1365,9781556434952,2004-05-04,144,,eng,Empire 2.0: A Modest Proposal for a United States of the West (Terra Nova),
9260,387,9781556523984,2001-09-01,384,,eng,James Dean: The Mutant King: A Biography,
9261,1117,9781556524820,2003-05-01,416,,eng,They Dare to Speak Out: People and Institutions Confront Israel's Lobby,
9262,387,9781556525131,2003-09-01,66,,eng,Women  Cats: The History of a Love Affair,
9263,387,9781556525322,2004-05-01,500,,eng,Katherine,
9264,387,9781556526008,2006-05-01,440,,en-US,Avalon,
9265,387,9781556526183,2006-05-01,342,,eng,Nine Coaches Waiting,
9266,387,9781556526442,2006-09-01,588,,en-US,The Winthrop Woman,
9267,444,9781556591402,2000-06-01,320,,eng,The Collected Songs of Cold Mountain,
9268,444,9781556591600,2001-04-01,96,,eng,The Book of Questions,
9269,256,9781556612008,2008-02-02,160,,eng,Mandie and the Jumping Juniper (Mandie),
9270,913,9781556702884,1996-02-06,32,,eng,Life Doesn't Frighten Me,
9271,1678,9781556908682,1993-04-01,14,,eng,Mistress of Magic (The Mists of Avalon),
9272,1352,9781557042460,2004-09-30,184,,eng,The Shawshank Redemption: The Shooting Script,
9273,1352,9781557046550,2004-12-08,192,,eng,Sideways: The Shooting Script,
9274,1352,9781557046765,2005-04-22,184,,eng,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,
9275,1352,9781557046833,2005-10-20,144,,eng,Memoirs of a Geisha: A Portrait of the Film,
9276,1352,9781557046864,2005-05-25,64,,eng,The Sideways Guide to Wine and Life,
9277,1351,9781557047410,2006-12-01,144,,eng,The Namesake: A Portrait of the Film Based on the Novel by Jhumpa Lahiri,
9278,99,9781557091031,1989-08-01,30,,eng,George Washington's Rules of Civility & Decent Behavior in Company and Conversation (Little Books of Wisdom),
9279,99,9781557091550,1991-09-01,210,,eng,The Secret of the Old Clock (Nancy Drew Mystery Stories),
9280,99,9781557091628,1996-04-01,210,,eng,Nancy's Mysterious Letter (Nancy Drew Mystery Stories),
9281,99,9781557091840,2006-08-01,103,,eng,The Jefferson Bible: The Life and Morals of Jesus of Nazareth,
9282,99,9781557092632,2001-12-01,228,,eng,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories),
9283,99,9781557092649,2003-02-01,215,,eng,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories),
9284,1914,9781557130662,1995-12-01,397,,eng,The Belly of Paris (Les Rougon-Macquart),
9285,1913,9781557131775,1994-10-01,155,,eng,Victoria,
9286,2048,9781557280244,1999-02-01,61,,eng,The Apple that Astonished Paris,
9287,2048,9781557283306,1995-07-01,640,,en-US,Keeping Faith: Memoirs of a President,
9288,1934,9781557344038,1991-09-28,48,,eng,"A Wrinkle in Time: A Guide for Using ""A Wrinkle in Time"" in the Classroom",
9289,1934,9781557344496,1994-08-28,48,,eng,"Hatchet: A Guide for Using ""Hatchet"" in the Classroom",
9290,2193,9781557424297,2005-10-10,187,,eng,The Picture of Dorian Gray,
9291,1722,9781557830418,1989-04-01,238,,eng,The Adventures of Baron Munchausen: The Illustrated Screenplay,
9292,95,9781557831576,1994-02-01,137,,eng,The Compleat Works of Wllm Shkspr (abridged),
9293,95,9781557832450,2000-04-01,126,,eng,Spring's Awakening,
9294,917,9781558321250,1997-12-03,272,,eng,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,
9295,917,9781558321823,2001-05-01,272,,eng,Smart Love,
9296,917,9781558322455,2004-12-21,520,,en-US,Not Your Mother's Slow Cooker Cookbook,
9297,2054,9781558491229,1997-11-21,304,,eng,Constructing the Little House: Gender  Culture  and Laura Ingalls Wilder,
9298,2054,9781558492769,2000-09-27,384,,eng,"Betty Friedan and the Making of ""The Feminine Mystique"": The American Left  the Cold War  and Modern Feminism",
9299,693,9781558614987,2006-08-01,324,,eng,Brown Girl  Brownstones,
9300,939,9781558743748,1995-11-01,270,,eng,Intimate Communion: Awakening Your Sexual Essence,
9301,940,9781558745155,1997-08-01,331,,eng,The Lost Boy (Dave Pelzer),
9302,940,9781558749603,2002-03-08,500,,en-US,The Complete ACOA Sourcebook: Adult Children of Alcoholics at Home  at Work and in Love,
9303,1845,9781558964907,2005-10-07,304,,eng,True Harvest: Readings From Henry David Thoreau For Every Day Of The Year,
9304,1300,9781559210348,2006-01-01,348,,eng,A House Divided (House of Earth),
9305,1300,9781559210393,2005-01-01,320,,eng,Sons (House of Earth),
9306,1300,9781559210867,1995-04-05,288,,eng,East Wind: West Wind,
9307,1300,9781559210911,2004-01-01,304,,eng,The Mother,
9308,1300,9781559211567,2004-01-01,408,,eng,Kinfolk,
9309,1198,9781559277587,2002-11-08,7,,eng,They Do It With Mirrors,
9310,1198,9781559278225,2003-01-07,10,,eng,Hollywood Tough (Shane Scully),
9311,1226,9781559343565,1995-12-28,125,,eng,A Guided Tour of 5 Works by Plato: Euthyphro/Apology/Crito/Phaedo/Cave,
9312,1965,9781559360807,1994-05-01,160,,en-US,Blood Wedding and Yerma,
9313,1965,9781559361408,1997-10-01,96,,en-US,The Last Night of Ballyhoo,
9314,1965,9781559362108,2002-05-01,69,,eng,A Tempest,
9315,1965,9781559362153,2002-12-01,96,,eng,Dogeaters,
9316,1965,9781559362900,2006-09-01,157,,eng,Rabbit Hole,
9317,1037,9781559636629,2005-05-09,496,,eng,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,
9318,102,9781559704649,1998-09-15,186,,eng,A Short History of Decay,
9319,1188,9781560064985,1999-03-28,112,,eng,The History of Rock and Roll (World History),
9320,1188,9781560066231,1999-09-01,112,,eng,Presidential Assassins (History Makers),
9321,2161,9781560107668,2004-01-01,8,,eng,Mandala Sand Art Kit,
9322,1731,9781560251149,1997-01-07,205,,eng,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,
9323,214,9781560252757,2001-10-30,384,,eng,The Gangs of New York,
9324,482,9781560254416,2004-12-21,512,,eng,Expelled from Eden: A William T. Vollmann Reader,
9325,214,9781560255215,2003-10-24,364,,eng,All Around the Town,
9326,1731,9781560257011,2005-04-07,258,,eng,Pink Flamingos and Other Filth: Three Screenplays,
9327,1975,9781560258018,2006-12-29,371,,eng,Freaks of the Storm: From Flying Cows to Stealing Thunder: The World's Strangest True Weather Stories,
9328,1315,9781560258247,2006-01-24,218,,en-US,The Big Empty: Dialogues on Politics  Sex  God  Boxing  Morality  Myth  Poker & Bad Conscience in America,
9329,1732,9781560258506,2006-03-24,282,,eng,Monster Island (Monster Island),
9330,1222,9781560600800,2015-04-21,328,,eng,Miracleman  Book Three: Olympus,
9331,2020,9781560761549,1991-09-01,311,,en-US,Into the Void (Spelljammer: The Cloakmaster Cycle #2),
9332,2021,9781560764984,1992-09-01,16,,eng,Sword and Shield,
9333,674,9781560970705,1992-11-01,96,,eng,Lout Rampage!,
9334,673,9781560971160,1993-01-17,200,,eng,Like a Velvet Glove Cast in Iron,
9335,647,9781560973805,2000-05-16,136,,eng,Black Kiss,
9336,673,9781560976936,2006-01-17,96,,en-US,El Borbah,
9337,673,9781560978008,2007-02-17,96,,eng,Big Baby,
9338,1733,9781561381487,1992-11-23,96,,eng,The Zen Gardening Kit/Book and Japanese Rock Garden,
9339,1930,9781561583768,2001-04-20,208,,eng,Not So Big House,
9340,1930,9781561587384,2005-11-11,29,,eng,Code Check Electrical: An Illustrated Guide to Wiring a Safe House,
9341,1313,9781561632893,2001-01-01,72,,eng,Combray (Remembrance of Things Past),
9342,432,9781561633425,2003-01-01,48,,eng,Within a Budding Grove  Volume 2 (Remembrance of Things Past),
9343,1541,9781561643424,2005-01-01,185,,eng,Hemingway's Cats: An Illustrated Biography,
9344,928,9781561703159,1995-06-01,1,,eng,Meditations for Manifesting: Morning and Evening Meditations to Literally Create Your Heart's Desire,
9345,928,9781561706600,2003-06-01,175,,eng,Wokini: A Lakota Journey to Happiness and Self-Understanding,
9346,928,9781561709335,2002-03-05,341,,en-US,Power vs. Force,
9347,717,9781561796779,1999-10-01,384,,eng,Boomers  Xers  and Other Strangers: Understanding the Generational Differences that Divide Us,
9348,1334,9781561840564,2010-09-01,284,,eng,Prometheus Rising,
